流水號,課程名稱,授課教師,時間&教室,課程連結
32087,智慧農業導論,林裕彬,"三2,3,4(請洽系所辦)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=600%20U0590&class=&dpt_code=0000&ser_no=32087&semester=113-1&lang=CH
97122,羽球中級,陳志一,"一8,9(綜館多功能)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=002%2050790&class=21&dpt_code=T010&ser_no=97122&semester=113-1&lang=CH
50592,影像處理原理及應用,林達德,"三7,8,9(知武會議室)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=631%20M8210&class=&dpt_code=P310&ser_no=50592&semester=113-1&lang=CH
42352,專題研究,王奕翔,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=901%2049550&class=88&dpt_code=9010&ser_no=42352&semester=113-1&lang=CH
45176,影像報導一,詹怡宜,"二7,8,9,10,A(新聞308)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=342%20M2960&class=01&dpt_code=3420&ser_no=45176&semester=113-1&lang=CH
45511,影像醫學科臨床實習一,陳世杰,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=421%20M1400&class=&dpt_code=4213&ser_no=45511&semester=113-1&lang=CH
26088,摩斯理論,蕭欽玉,"二6,7,8(天數201)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=221%20U5860&class=&dpt_code=2010&ser_no=26088&semester=113-1&lang=CH
88404,數位行銷,王俊傑,"三7,8,9(生傳402室)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=610%2039110&class=&dpt_code=6100&ser_no=88404&semester=113-1&lang=CH
80163,數位時代的職場協作,孫憶明,"二A,B,C(普205)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=P36%20U3200&class=&dpt_code=P360&ser_no=80163&semester=113-1&lang=CH
23335,數位素養導航,許恒達,"四3,4(博雅102)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=H01%2012500&class=&dpt_code=0000&ser_no=23335&semester=113-1&lang=CH
86805,數位通信,蘇炫榮,"五7,8,9(博理103)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=942%20U0860&class=&dpt_code=9210&ser_no=86805&semester=113-1&lang=CH
79927,學期間職涯培訓,朱士維,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=H02%2050310&class=&dpt_code=H020&ser_no=79927&semester=113-1&lang=CH
82041,生物資訊學導論,吳泓熹,"五6,7,8(請洽系所辦)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=621%20U6390&class=&dpt_code=P240&ser_no=82041&semester=113-1&lang=CH
75263,專題研究,于天立,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=901%2049550&class=99&dpt_code=9010&ser_no=75263&semester=113-1&lang=CH
41427,月經:理論、思潮與行動,黃韻如,"三9,10(博雅102)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=401%2011600&class=&dpt_code=P360&ser_no=41427&semester=113-1&lang=CH
77733,比較方法,劉華真,"二2,3,4(社207)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=305%2042220&class=&dpt_code=3050&ser_no=77733&semester=113-1&lang=CH
87631,比較政府一,李鳳玉,"一8,9(社科403)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=302%2024610&class=01&dpt_code=3022&ser_no=87631&semester=113-1&lang=CH
34306,數位影像與社會變遷,劉說安,"三6,7,8(請洽系所辦)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=249%20D1240&class=&dpt_code=2490&ser_no=34306&semester=113-1&lang=CH
85911,數位學習研究,邱晏麟,"二9,10(請洽系所辦)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=457%20M0280&class=&dpt_code=4570&ser_no=85911&semester=113-1&lang=CH
23361,專題研究,李宏毅,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=901%2049550&class=91&dpt_code=9010&ser_no=23361&semester=113-1&lang=CH
74242,專題研究,陳景然,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=901%2049550&class=92&dpt_code=9010&ser_no=74242&semester=113-1&lang=CH
17939,專題討論─經濟史與應用個體一,黃景沂,"四6,7(社科研604)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=323%20M0380&class=&dpt_code=3030&ser_no=17939&semester=113-1&lang=CH
61385,數位趨勢與雲端運算管理,堯里昂,"二7,8,9(管一405)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=749%20M1520&class=&dpt_code=7490&ser_no=61385&semester=113-1&lang=CH
86519,數值方法,戴璽恆,"三7,8(工科203)五6(工科203)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=505%2029120&class=&dpt_code=5050&ser_no=86519&semester=113-1&lang=CH
77493,知識管理專題,,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=P12%20U0010&class=03&dpt_code=P120&ser_no=77493&semester=113-1&lang=CH
56068,數值地形分析與水文分析,黃誌川,"三2,3,4(地理405)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=228%20M9660&class=&dpt_code=2280&ser_no=56068&semester=113-1&lang=CH
18364,知識管理專題,,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=P12%20U0010&class=04&dpt_code=P120&ser_no=18364&semester=113-1&lang=CH
63422,數值攝影測量,趙鍵哲,"二2,3,4(土220)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=521%20M6410&class=&dpt_code=5218&ser_no=63422&semester=113-1&lang=CH
20643,數理心理學特論三,徐永豐,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=227%20M6340&class=&dpt_code=2270&ser_no=20643&semester=113-1&lang=CH
85891,學術簡報口語訓練,黃翊之,"第11,12,13,14,15 週
三3,4,5(博雅308)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=200%20U0040&class=01&dpt_code=2000&ser_no=85891&semester=113-1&lang=CH
89234,數理統計,洪 弘,"三7,8,9(公衛212)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=849%20D0350&class=&dpt_code=P240&ser_no=89234&semester=113-1&lang=CH
21898,數量方法,楊豐安,"二2,3,4(農經會議室)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=627%20M5190&class=&dpt_code=6270&ser_no=21898&semester=113-1&lang=CH
33016,工程數學-線性代數,楊東霖,"五2,3,4(電二106)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=901%2010030&class=01&dpt_code=9010&ser_no=33016&semester=113-1&lang=CH
56526,數量方法與決策分析,李 揚,"四7,8,9(管二201)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=704%2020410&class=02&dpt_code=7040&ser_no=56526&semester=113-1&lang=CH
65900,數學沙龍與生涯探索,夏俊雄,"三8,9(天數202)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=221%20U8770&class=&dpt_code=2010&ser_no=65900&semester=113-1&lang=CH
25480,法律經濟學概論,陳恭平,"一6,7(社科402)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=323%20U7170&class=&dpt_code=3030&ser_no=25480&semester=113-1&lang=CH
70914,數位、人工智慧與新興運算架構,梁伯嵩,"第1,3,5,7,9,10,13,14,15 週
五B,C(資103)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=922%20U4860&class=&dpt_code=9020&ser_no=70914&semester=113-1&lang=CH
43472,數據分析與流形學習,林澤佑,"三3,4,5(新501)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=946%20U0080&class=&dpt_code=9460&ser_no=43472&semester=113-1&lang=CH
15656,專題研究,劉致為,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=901%2049550&class=20&dpt_code=9010&ser_no=15656&semester=113-1&lang=CH
49140,歐洲啟蒙運動中的政治與社會性,陳禹仲,"二3,4(綜504)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=H01%2003000&class=&dpt_code=0000&ser_no=49140&semester=113-1&lang=CH
54547,歐美專題講座,,"三8,9(社科407)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=300%2010090&class=&dpt_code=3000&ser_no=54547&semester=113-1&lang=CH
46674,歐盟法概論,陳淳文,"一3,4(社科研604)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=322%20U1970&class=&dpt_code=P270&ser_no=46674&semester=113-1&lang=CH
18359,政策地圖分析與數位化空間治理,溫在弘,"二A,B(社科研605)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=343%20U0360&class=&dpt_code=P460&ser_no=18359&semester=113-1&lang=CH
35532,歐盟社會政策專題,施世駿,"四3,4(國發208)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=341%20U8670&class=&dpt_code=P270&ser_no=35532&semester=113-1&lang=CH
51538,地質調查導論一,朱美妃,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=204%2022500&class=01&dpt_code=2040&ser_no=51538&semester=113-1&lang=CH
13812,民法總則,陳聰富,"四2,3,4(請洽系所辦)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=A01%2016110&class=01&dpt_code=A013&ser_no=13812&semester=113-1&lang=CH
89083,工程數學上,林以凡,"一3,4(綜401) 三2(綜401)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=502%2020001&class=04&dpt_code=5090&ser_no=89083&semester=113-1&lang=CH
23383,專題研究,蔡志宏,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=901%2049550&class=12&dpt_code=9010&ser_no=23383&semester=113-1&lang=CH
16170,專題研究,陳銘憲,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=901%2049550&class=13&dpt_code=9010&ser_no=16170&semester=113-1&lang=CH
26392,線上凸最佳化,李彥寰,"四7,8,9(資107)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=922%20U4790&class=&dpt_code=9020&ser_no=26392&semester=113-1&lang=CH
17894,線上高階英語一,,一6(請洽系所辦),https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=004%2040220&class=&dpt_code=0000&ser_no=17894&semester=113-1&lang=CH
27871,線上學術英語一,,五6(請洽系所辦),https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=004%2040310&class=&dpt_code=0000&ser_no=27871&semester=113-1&lang=CH
73353,線性代數,陳永耀,"一2,3,4(管二305)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=701%2017100&class=&dpt_code=7012&ser_no=73353&semester=113-1&lang=CH
76147,線性代數,李明穗,"二6,7,8(資102)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=902%2025040&class=02&dpt_code=9020&ser_no=76147&semester=113-1&lang=CH
26052,線性代數一,楊一帆,"三3,4(新303) 五3,4(新304)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=201%2049590&class=&dpt_code=2010&ser_no=26052&semester=113-1&lang=CH
17527,統計學暨實習,陳旭昇,"二3,4,5(社科507)四8,9(社科507)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=303%2020050&class=01&dpt_code=3030&ser_no=17527&semester=113-1&lang=CH
10168,地質調查導論一,宋聖榮,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=204%2022500&class=02&dpt_code=2040&ser_no=10168&semester=113-1&lang=CH
71153,線性代數與應用,陳正剛,"二7,8,9(共301)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=546%20U6040&class=&dpt_code=H410&ser_no=71153&semester=113-1&lang=CH
32523,線性代數導論一,蔡國榮,"三3,4(新103) 五3,4(新103)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=201%2049950&class=&dpt_code=2010&ser_no=32523&semester=113-1&lang=CH
31423,金融科技導論,廖世偉,"五0,10,A(資104)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=922%20U4410&class=02&dpt_code=9020&ser_no=31423&semester=113-1&lang=CH
88874,金融倫理與社會責任,池祥麟,"二2,3,4(管二305)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=723%20U1500&class=&dpt_code=7030&ser_no=88874&semester=113-1&lang=CH
54290,談判與協商,趙大維,"第11 週
五2,3,4,5,6,7,8,9(請洽系所辦) 六2,3,4,5,6,7,8,9(請洽系所辦)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=749%20M1470&class=&dpt_code=7490&ser_no=54290&semester=113-1&lang=CH
76476,質化研究方法,林麗雲,"三2,3,4(新聞308)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=342%20M2480&class=&dpt_code=3420&ser_no=76476&semester=113-1&lang=CH
97175,壁球初級,林聯喜,"一6,7(綜館壁球室)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=002%2051790&class=66&dpt_code=T010&ser_no=97175&semester=113-1&lang=CH
97176,壁球初級,林聯喜,"一8,9(綜館壁球室)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=002%2051790&class=67&dpt_code=T010&ser_no=97176&semester=113-1&lang=CH
97178,壁球初級,林聯喜,"四8,9(綜館壁球室)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=002%2051790&class=71&dpt_code=T010&ser_no=97178&semester=113-1&lang=CH
21837,學術英文論文寫作與發表,陳巧玲,"一2,3,4(共308)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=Q01%20M0330&class=02&dpt_code=Q010&ser_no=21837&semester=113-1&lang=CH
54923,學術論文寫作與研究設計導論,胡凱焜,"五A,B,C(請洽系所辦)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=E43%20M0350&class=&dpt_code=E430&ser_no=54923&semester=113-1&lang=CH
47379,學術簡報口語訓練,簡士捷,"第11,12,13,14,15 週
四3,4,5(博雅308)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=200%20U0040&class=02&dpt_code=2000&ser_no=47379&semester=113-1&lang=CH
97155,橄欖球,林威名,"一6,7(田徑場)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=002%2051330&class=C3&dpt_code=T010&ser_no=97155&semester=113-1&lang=CH
48617,機械設計原理,張秉純,"四7,8,9(機械115)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=502%2034210&class=03&dpt_code=50A0&ser_no=48617&semester=113-1&lang=CH
13081,自然災害損害評估和經濟分析,游景雲,"二7,8,9(請洽系所辦)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=H46%20M7010&class=&dpt_code=H460&ser_no=13081&semester=113-1&lang=CH
61414,氣候環境政策的設計與決策行為,黃建實,"一6,7(請洽系所辦)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=343%20U0260&class=&dpt_code=3430&ser_no=61414&semester=113-1&lang=CH
61497,機器人知覺與學習,柯宗瑋,"五2,3,4(資111)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=922%20U3430&class=&dpt_code=9020&ser_no=61497&semester=113-1&lang=CH
82963,創意產業經濟學,馮勃翰,,https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=323%20M7680&class=&dpt_code=3230&ser_no=82963&semester=113-1&lang=CH
12924,機器人感測與控制,連豊力,"五6,7,8(請洽系所辦)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=921%20U8930&class=&dpt_code=9210&ser_no=12924&semester=113-1&lang=CH
73696,機器人學,傅立成,"一6,7,8(資102)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=922%20U1070&class=&dpt_code=9020&ser_no=73696&semester=113-1&lang=CH
69730,機器人簡介,黃漢邦,"一2,3,4(機皮教室)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=522%20U1290&class=&dpt_code=50A0&ser_no=69730&semester=113-1&lang=CH
35049,策略管理,韓廷允,"三A,B,C(重光講堂)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=749%20M1220&class=&dpt_code=7490&ser_no=35049&semester=113-1&lang=CH
65710,機器學習,陳中明,"四2,3,4(共406)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=528%20U0150&class=&dpt_code=P350&ser_no=65710&semester=113-1&lang=CH
86467,機器學習,吳沛遠,"五2,3,4,5(博理113)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=921%20U2620&class=&dpt_code=9420&ser_no=86467&semester=113-1&lang=CH
40152,機器學習,劉子毓,"二2,3,4,5(電二106)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=921%20U2620&class=02&dpt_code=9210&ser_no=40152&semester=113-1&lang=CH
26214,機器學習,林軒田,"一6,7,8(請洽系所辦)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=922%20U0960&class=&dpt_code=9020&ser_no=26214&semester=113-1&lang=CH
78880,問卷實驗：概念及其在公共政策與商業之應用,沈智新,"五6,7(社科研606)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=343%20U0340&class=&dpt_code=3430&ser_no=78880&semester=113-1&lang=CH
19556,國民法官必備之基礎鑑識科學,翁德怡,"一9,10(共101)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=452%20M0490&class=&dpt_code=0000&ser_no=19556&semester=113-1&lang=CH
43197,隨機微積分入門在經濟學和金融的應用,和田健司,"二6,7,8(社科407)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=323%20U2020&class=&dpt_code=3030&ser_no=43197&semester=113-1&lang=CH
97117,羽球初級,洪巧菱,"四8,9((醫)館1F)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=002%2050780&class=77&dpt_code=T010&ser_no=97117&semester=113-1&lang=CH
20901,隨機過程,吳政鴻,"五6,7,8(國青101)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=546%20U6010&class=&dpt_code=5460&ser_no=20901&semester=113-1&lang=CH
77965,隨機過程,繆維中,"一A,B,C(管一203)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=723%20M9400&class=&dpt_code=7230&ser_no=77965&semester=113-1&lang=CH
44083,頤賢講座-臺灣政經社問題與對策 (三),林惠玲,"四8,9(社科303)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=323%20U0130&class=&dpt_code=3030&ser_no=44083&semester=113-1&lang=CH
52620,應用計量方法,張勝凱,"五6,7(社科研607)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=323%20M6530&class=&dpt_code=3230&ser_no=52620&semester=113-1&lang=CH
40756,線性系統,陳政維,"三2,3,4(明達225)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=921%20U8200&class=&dpt_code=9210&ser_no=40756&semester=113-1&lang=CH
88802,應用計量經濟學,楊子霆,"三3,4,5(農經三)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=627%20M2240&class=&dpt_code=H410&ser_no=88802&semester=113-1&lang=CH
17985,應用個體經濟學,魏敏芳,"四2,3,4(農經會議室)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=627%20M4680&class=&dpt_code=6270&ser_no=17985&semester=113-1&lang=CH
70264,應用迴歸分析,吳舜文,"五3,4(請洽系所辦)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=322%20U2470&class=&dpt_code=3020&ser_no=70264&semester=113-1&lang=CH
44510,統計及資料分析,余峻瑜,"二A,B,C(重光講堂)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=749%20M1200&class=&dpt_code=7490&ser_no=44510&semester=113-1&lang=CH
65741,應用迴歸分析,吳舜文,"五3,4(社科研606)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=343%20U0220&class=&dpt_code=3430&ser_no=65741&semester=113-1&lang=CH
51877,應用線型統計模式 (一),蔡欣甫,"一6,7,8(生統教室)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=621%20U6730&class=&dpt_code=H410&ser_no=51877&semester=113-1&lang=CH
76997,應用隨機過程一,陳秀熙,"一3,4(公衛209)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=849%20D0360&class=&dpt_code=H410&ser_no=76997&semester=113-1&lang=CH
73287,環境教育,劉奇璋,"二3,4(林二)",https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=625%20U1960&class=&dpt_code=6050&ser_no=73287&semester=113-1&lang=CH
