url,stage,error
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=901%2049550&class=55&dpt_code=9010&ser_no=53324&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=901%2049550&class=55&dpt_code=9010&ser_no=53324&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF78E860>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=E43%20M0190&class=&dpt_code=E430&ser_no=67696&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=E43%20M0190&class=&dpt_code=E430&ser_no=67696&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF78FF70>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=322%20M4310&class=&dpt_code=3220&ser_no=49259&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=322%20M4310&class=&dpt_code=3220&ser_no=49259&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83AB00>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=850%20M0390&class=&dpt_code=8500&ser_no=74456&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=850%20M0390&class=&dpt_code=8500&ser_no=74456&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83AC80>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=302%2045100&class=&dpt_code=3022&ser_no=44012&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=302%2045100&class=&dpt_code=3022&ser_no=44012&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF78FF70>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=723%20M0040&class=08&dpt_code=7230&ser_no=29668&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=723%20M0040&class=08&dpt_code=7230&ser_no=29668&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF6EB700>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=724%20D7200&class=&dpt_code=7240&ser_no=39595&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=724%20D7200&class=&dpt_code=7240&ser_no=39595&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF838F40>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=704%2034100&class=02&dpt_code=7040&ser_no=77866&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=704%2034100&class=02&dpt_code=7040&ser_no=77866&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF839A80>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=A21%20U1060&class=&dpt_code=A410&ser_no=45569&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=A21%20U1060&class=&dpt_code=A410&ser_no=45569&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83B580>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=627%20U1350&class=&dpt_code=6070&ser_no=28221&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=627%20U1350&class=&dpt_code=6070&ser_no=28221&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF8177C0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=322%20U2540&class=&dpt_code=3020&ser_no=55262&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=322%20U2540&class=&dpt_code=3020&ser_no=55262&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF838460>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=409%2010410&class=&dpt_code=4090&ser_no=25062&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=409%2010410&class=&dpt_code=4090&ser_no=25062&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF72B520>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=627%20M9500&class=&dpt_code=6270&ser_no=76037&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=627%20M9500&class=&dpt_code=6270&ser_no=76037&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF30AB30>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=302%2010310&class=02&dpt_code=3022&ser_no=18046&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=302%2010310&class=02&dpt_code=3022&ser_no=18046&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83B370>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=627%20U1360&class=&dpt_code=6070&ser_no=86678&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=627%20U1360&class=&dpt_code=6070&ser_no=86678&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF838700>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=A41%20M0230&class=02&dpt_code=A410&ser_no=52895&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=A41%20M0230&class=02&dpt_code=A410&ser_no=52895&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF7B2B30>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=622%20U2580&class=&dpt_code=H410&ser_no=67083&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=622%20U2580&class=&dpt_code=H410&ser_no=67083&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF817370>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=207%2010140&class=&dpt_code=0000&ser_no=27940&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=207%2010140&class=&dpt_code=0000&ser_no=27940&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF729D80>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=323%20M7310&class=&dpt_code=3230&ser_no=48260&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=323%20M7310&class=&dpt_code=3230&ser_no=48260&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF817850>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=302%2010310&class=03&dpt_code=3023&ser_no=24619&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=302%2010310&class=03&dpt_code=3023&ser_no=24619&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83B550>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=723%20M0040&class=09&dpt_code=7230&ser_no=38727&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=723%20M0040&class=09&dpt_code=7230&ser_no=38727&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF838370>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=302%2032550&class=&dpt_code=3023&ser_no=71329&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=302%2032550&class=&dpt_code=3023&ser_no=71329&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF817820>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=608%2036300&class=&dpt_code=6080&ser_no=81797&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=608%2036300&class=&dpt_code=6080&ser_no=81797&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF72B700>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=302%2010310&class=04&dpt_code=3021&ser_no=41173&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=302%2010310&class=04&dpt_code=3021&ser_no=41173&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF72B220>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=622%20U5350&class=&dpt_code=6020&ser_no=77035&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=622%20U5350&class=&dpt_code=6020&ser_no=77035&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF7F7FD0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=104%2010400&class=&dpt_code=P310&ser_no=48744&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=104%2010400&class=&dpt_code=P310&ser_no=48744&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF8392A0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=323%20M7100&class=&dpt_code=3230&ser_no=85709&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=323%20M7100&class=&dpt_code=3230&ser_no=85709&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83A830>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=922%20U1910&class=&dpt_code=9020&ser_no=62217&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=922%20U1910&class=&dpt_code=9020&ser_no=62217&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF7F7F40>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=Q01%20M0610&class=01&dpt_code=Q010&ser_no=73418&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=Q01%20M0610&class=01&dpt_code=Q010&ser_no=73418&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF8141C0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=901%2049550&class=01&dpt_code=9010&ser_no=53046&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=901%2049550&class=01&dpt_code=9010&ser_no=53046&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF72B1F0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=901%2049550&class=03&dpt_code=9010&ser_no=54775&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=901%2049550&class=03&dpt_code=9010&ser_no=54775&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83A8F0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=901%2049550&class=05&dpt_code=9010&ser_no=61710&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=901%2049550&class=05&dpt_code=9010&ser_no=61710&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF839120>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=901%2049550&class=09&dpt_code=9010&ser_no=74154&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=901%2049550&class=09&dpt_code=9010&ser_no=74154&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF839B40>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=901%2049550&class=08&dpt_code=9010&ser_no=23661&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=901%2049550&class=08&dpt_code=9010&ser_no=23661&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF7B0040>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=901%2049550&class=14&dpt_code=9010&ser_no=48161&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=901%2049550&class=14&dpt_code=9010&ser_no=48161&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF817EB0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=901%2049550&class=15&dpt_code=9010&ser_no=15803&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=901%2049550&class=15&dpt_code=9010&ser_no=15803&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF72B550>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=901%2049550&class=19&dpt_code=9010&ser_no=39801&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=901%2049550&class=19&dpt_code=9010&ser_no=39801&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83BBE0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
